date,product_id,product_name,category,opening_stock,stock_received,units_sold,closing_stock,reorder_point,lead_time_days,stock_status
2025-10-27,P011,Desk Organizer,Stationery,75,0,12,63,35,9,In Stock
2025-10-28,P011,Desk Organizer,Stationery,63,0,9,54,35,9,In Stock
2025-10-29,P011,Desk Organizer,Stationery,54,104,20,138,35,9,In Stock
2025-10-30,P011,Desk Organizer,Stationery,138,0,13,125,35,9,In Stock
2025-10-31,P011,Desk Organizer,Stationery,125,0,19,106,35,9,In Stock
2025-11-01,P011,Desk Organizer,Stationery,106,0,23,83,35,9,In Stock
2025-11-02,P011,Desk Organizer,Stationery,83,0,14,69,35,9,In Stock
2025-11-03,P011,Desk Organizer,Stationery,69,0,15,54,35,9,In Stock
2025-11-04,P011,Desk Organizer,Stationery,54,107,19,142,35,9,In Stock
2025-11-05,P011,Desk Organizer,Stationery,142,0,20,122,35,9,In Stock
2025-11-06,P011,Desk Organizer,Stationery,122,0,17,105,35,9,In Stock
2025-11-07,P011,Desk Organizer,Stationery,105,0,19,86,35,9,In Stock
2025-11-08,P011,Desk Organizer,Stationery,86,0,16,70,35,9,In Stock
2025-11-09,P011,Desk Organizer,Stationery,70,0,10,60,35,9,In Stock
2025-11-10,P011,Desk Organizer,Stationery,60,0,18,42,35,9,Reorder Soon
2025-11-11,P011,Desk Organizer,Stationery,42,123,15,150,35,9,In Stock
2025-11-12,P011,Desk Organizer,Stationery,150,0,15,135,35,9,In Stock
2025-11-13,P011,Desk Organizer,Stationery,135,0,15,120,35,9,In Stock
2025-11-14,P011,Desk Organizer,Stationery,120,0,17,103,35,9,In Stock
2025-11-15,P011,Desk Organizer,Stationery,103,0,22,81,35,9,In Stock
2025-11-16,P011,Desk Organizer,Stationery,81,0,11,70,35,9,In Stock
2025-11-17,P011,Desk Organizer,Stationery,70,0,16,54,35,9,In Stock
2025-11-18,P011,Desk Organizer,Stationery,54,0,15,39,35,9,Reorder Soon
2025-11-19,P011,Desk Organizer,Stationery,39,117,20,136,35,9,In Stock
2025-11-20,P011,Desk Organizer,Stationery,136,0,17,119,35,9,In Stock
2025-11-21,P011,Desk Organizer,Stationery,119,0,14,105,35,9,In Stock
2025-11-22,P011,Desk Organizer,Stationery,105,0,21,84,35,9,In Stock
2025-11-23,P011,Desk Organizer,Stationery,84,0,17,67,35,9,In Stock
2025-11-24,P011,Desk Organizer,Stationery,67,0,18,49,35,9,Reorder Soon
2025-11-25,P011,Desk Organizer,Stationery,49,103,16,136,35,9,In Stock
2025-11-26,P011,Desk Organizer,Stationery,136,0,16,120,35,9,In Stock
2025-11-27,P011,Desk Organizer,Stationery,120,0,17,103,35,9,In Stock
2025-11-28,P011,Desk Organizer,Stationery,103,0,15,88,35,9,In Stock
2025-11-29,P011,Desk Organizer,Stationery,88,0,13,75,35,9,In Stock
2025-11-30,P011,Desk Organizer,Stationery,75,0,21,54,35,9,In Stock
2025-12-01,P011,Desk Organizer,Stationery,54,111,19,146,35,9,In Stock
2025-12-02,P011,Desk Organizer,Stationery,146,0,19,127,35,9,In Stock
2025-12-03,P011,Desk Organizer,Stationery,127,0,15,112,35,9,In Stock
2025-12-04,P011,Desk Organizer,Stationery,112,0,18,94,35,9,In Stock
2025-12-05,P011,Desk Organizer,Stationery,94,0,11,83,35,9,In Stock
2025-12-06,P011,Desk Organizer,Stationery,83,0,20,63,35,9,In Stock
2025-12-07,P011,Desk Organizer,Stationery,63,0,16,47,35,9,Reorder Soon
2025-12-08,P011,Desk Organizer,Stationery,47,116,13,150,35,9,In Stock
2025-12-09,P011,Desk Organizer,Stationery,150,0,15,135,35,9,In Stock
2025-12-10,P011,Desk Organizer,Stationery,135,0,14,121,35,9,In Stock
2025-12-11,P011,Desk Organizer,Stationery,121,0,15,106,35,9,In Stock
2025-12-12,P011,Desk Organizer,Stationery,106,0,17,89,35,9,In Stock
2025-12-13,P011,Desk Organizer,Stationery,89,0,19,70,35,9,In Stock
2025-12-14,P011,Desk Organizer,Stationery,70,0,17,53,35,9,In Stock
2025-12-15,P011,Desk Organizer,Stationery,53,103,18,138,35,9,In Stock
2025-12-16,P011,Desk Organizer,Stationery,138,0,14,124,35,9,In Stock
2025-12-17,P011,Desk Organizer,Stationery,124,0,19,105,35,9,In Stock
2025-12-18,P011,Desk Organizer,Stationery,105,0,16,89,35,9,In Stock
2025-12-19,P011,Desk Organizer,Stationery,89,0,18,71,35,9,In Stock
2025-12-20,P011,Desk Organizer,Stationery,71,0,15,56,35,9,In Stock
2025-12-21,P011,Desk Organizer,Stationery,56,0,17,39,35,9,Reorder Soon
2025-12-22,P011,Desk Organizer,Stationery,39,119,21,137,35,9,In Stock
2025-12-23,P011,Desk Organizer,Stationery,137,0,16,121,35,9,In Stock
2025-12-24,P011,Desk Organizer,Stationery,121,0,14,107,35,9,In Stock
2025-12-25,P011,Desk Organizer,Stationery,107,0,14,93,35,9,In Stock
2025-12-26,P011,Desk Organizer,Stationery,93,0,14,79,35,9,In Stock
2025-12-27,P011,Desk Organizer,Stationery,79,0,17,62,35,9,In Stock
2025-12-28,P011,Desk Organizer,Stationery,62,0,16,46,35,9,Reorder Soon
2025-12-29,P011,Desk Organizer,Stationery,46,116,18,144,35,9,In Stock
2025-12-30,P011,Desk Organizer,Stationery,144,0,15,129,35,9,In Stock
2025-12-31,P011,Desk Organizer,Stationery,129,0,20,109,35,9,In Stock
2024-01-01,P012,Scientific Calculator,Stationery,100,0,9,91,25,14,In Stock
2024-01-02,P012,Scientific Calculator,Stationery,91,0,6,85,25,14,In Stock
2024-01-03,P012,Scientific Calculator,Stationery,85,0,8,77,25,14,In Stock
2024-01-04,P012,Scientific Calculator,Stationery,77,0,7,70,25,14,In Stock
2024-01-05,P012,Scientific Calculator,Stationery,70,0,9,61,25,14,In Stock
2024-01-06,P012,Scientific Calculator,Stationery,61,0,8,53,25,14,In Stock
2024-01-07,P012,Scientific Calculator,Stationery,53,0,10,43,25,14,In Stock
2024-01-08,P012,Scientific Calculator,Stationery,43,0,10,33,25,14,Reorder Soon
2024-01-09,P012,Scientific Calculator,Stationery,33,104,9,128,25,14,In Stock
2024-01-10,P012,Scientific Calculator,Stationery,128,0,11,117,25,14,In Stock
2024-01-11,P012,Scientific Calculator,Stationery,117,0,9,108,25,14,In Stock
2024-01-12,P012,Scientific Calculator,Stationery,108,0,8,100,25,14,In Stock
2024-01-13,P012,Scientific Calculator,Stationery,100,0,7,93,25,14,In Stock
2024-01-14,P012,Scientific Calculator,Stationery,93,0,10,83,25,14,In Stock
2024-01-15,P012,Scientific Calculator,Stationery,83,0,11,72,25,14,In Stock
2024-01-16,P012,Scientific Calculator,Stationery,72,0,10,62,25,14,In Stock
2024-01-17,P012,Scientific Calculator,Stationery,62,0,10,52,25,14,In Stock
2024-01-18,P012,Scientific Calculator,Stationery,52,0,11,41,25,14,In Stock
2024-01-19,P012,Scientific Calculator,Stationery,41,0,11,30,25,14,Reorder Soon
2024-01-20,P012,Scientific Calculator,Stationery,30,98,11,117,25,14,In Stock
2024-01-21,P012,Scientific Calculator,Stationery,117,0,9,108,25,14,In Stock
2024-01-22,P012,Scientific Calculator,Stationery,108,0,8,100,25,14,In Stock
2024-01-23,P012,Scientific Calculator,Stationery,100,0,8,92,25,14,In Stock
2024-01-24,P012,Scientific Calculator,Stationery,92,0,9,83,25,14,In Stock
2024-01-25,P012,Scientific Calculator,Stationery,83,0,9,74,25,14,In Stock
2024-01-26,P012,Scientific Calculator,Stationery,74,0,9,65,25,14,In Stock
2024-01-27,P012,Scientific Calculator,Stationery,65,0,10,55,25,14,In Stock
2024-01-28,P012,Scientific Calculator,Stationery,55,0,13,42,25,14,In Stock
2024-01-29,P012,Scientific Calculator,Stationery,42,0,10,32,25,14,Reorder Soon
2024-01-30,P012,Scientific Calculator,Stationery,32,98,10,120,25,14,In Stock
2024-01-31,P012,Scientific Calculator,Stationery,120,0,6,114,25,14,In Stock
2024-02-01,P012,Scientific Calculator,Stationery,114,0,9,105,25,14,In Stock
2024-02-02,P012,Scientific Calculator,Stationery,105,0,9,96,25,14,In Stock
2024-02-03,P012,Scientific Calculator,Stationery,96,0,7,89,25,14,In Stock
2024-02-04,P012,Scientific Calculator,Stationery,89,0,10,79,25,14,In Stock
2024-02-05,P012,Scientific Calculator,Stationery,79,0,8,71,25,14,In Stock
2024-02-06,P012,Scientific Calculator,Stationery,71,0,9,62,25,14,In Stock
2024-02-07,P012,Scientific Calculator,Stationery,62,0,11,51,25,14,In Stock
2024-02-08,P012,Scientific Calculator,Stationery,51,0,9,42,25,14,In Stock
2024-02-09,P012,Scientific Calculator,Stationery,42,0,7,35,25,14,Reorder Soon
2024-02-10,P012,Scientific Calculator,Stationery,35,0,8,27,25,14,Reorder Soon
2024-02-11,P012,Scientific Calculator,Stationery,27,99,10,116,25,14,In Stock
2024-02-12,P012,Scientific Calculator,Stationery,116,0,10,106,25,14,In Stock
2024-02-13,P012,Scientific Calculator,Stationery,106,0,9,97,25,14,In Stock
2024-02-14,P012,Scientific Calculator,Stationery,97,0,9,88,25,14,In Stock
2024-02-15,P012,Scientific Calculator,Stationery,88,0,12,76,25,14,In Stock
2024-02-16,P012,Scientific Calculator,Stationery,76,0,6,70,25,14,In Stock
2024-02-17,P012,Scientific Calculator,Stationery,70,0,9,61,25,14,In Stock
2024-02-18,P012,Scientific Calculator,Stationery,61,0,8,53,25,14,In Stock
2024-02-19,P012,Scientific Calculator,Stationery,53,0,10,43,25,14,In Stock
2024-02-20,P012,Scientific Calculator,Stationery,43,0,11,32,25,14,Reorder Soon
2024-02-21,P012,Scientific Calculator,Stationery,32,100,9,123,25,14,In Stock
2024-02-22,P012,Scientific Calculator,Stationery,123,0,7,116,25,14,In Stock
2024-02-23,P012,Scientific Calculator,Stationery,116,0,11,105,25,14,In Stock
2024-02-24,P012,Scientific Calculator,Stationery,105,0,10,95,25,14,In Stock
2024-02-25,P012,Scientific Calculator,Stationery,95,0,13,82,25,14,In Stock
2024-02-26,P012,Scientific Calculator,Stationery,82,0,10,72,25,14,In Stock
2024-02-27,P012,Scientific Calculator,Stationery,72,0,7,65,25,14,In Stock
2024-02-28,P012,Scientific Calculator,Stationery,65,0,8,57,25,14,In Stock
2024-02-29,P012,Scientific Calculator,Stationery,57,0,9,48,25,14,In Stock
2024-03-01,P012,Scientific Calculator,Stationery,48,0,9,39,25,14,In Stock
2024-03-02,P012,Scientific Calculator,Stationery,39,0,10,29,25,14,Reorder Soon
2024-03-03,P012,Scientific Calculator,Stationery,29,113,10,132,25,14,In Stock
2024-03-04,P012,Scientific Calculator,Stationery,132,0,8,124,25,14,In Stock
2024-03-05,P012,Scientific Calculator,Stationery,124,0,6,118,25,14,In Stock
2024-03-06,P012,Scientific Calculator,Stationery,118,0,13,105,25,14,In Stock
2024-03-07,P012,Scientific Calculator,Stationery,105,0,14,91,25,14,In Stock
2024-03-08,P012,Scientific Calculator,Stationery,91,0,8,83,25,14,In Stock
2024-03-09,P012,Scientific Calculator,Stationery,83,0,13,70,25,14,In Stock
2024-03-10,P012,Scientific Calculator,Stationery,70,0,10,60,25,14,In Stock
2024-03-11,P012,Scientific Calculator,Stationery,60,0,7,53,25,14,In Stock
2024-03-12,P012,Scientific Calculator,Stationery,53,0,10,43,25,14,In Stock
2024-03-13,P012,Scientific Calculator,Stationery,43,0,6,37,25,14,Reorder Soon
2024-03-14,P012,Scientific Calculator,Stationery,37,0,11,26,25,14,Reorder Soon
2024-03-15,P012,Scientific Calculator,Stationery,26,104,11,119,25,14,In Stock
2024-03-16,P012,Scientific Calculator,Stationery,119,0,11,108,25,14,In Stock
2024-03-17,P012,Scientific Calculator,Stationery,108,0,12,96,25,14,In Stock
2024-03-18,P012,Scientific Calculator,Stationery,96,0,6,90,25,14,In Stock
2024-03-19,P012,Scientific Calculator,Stationery,90,0,8,82,25,14,In Stock
2024-03-20,P012,Scientific Calculator,Stationery,82,0,13,69,25,14,In Stock
2024-03-21,P012,Scientific Calculator,Stationery,69,0,11,58,25,14,In Stock
2024-03-22,P012,Scientific Calculator,Stationery,58,0,8,50,25,14,In Stock
2024-03-23,P012,Scientific Calculator,Stationery,50,0,9,41,25,14,In Stock
2024-03-24,P012,Scientific Calculator,Stationery,41,0,8,33,25,14,Reorder Soon
2024-03-25,P012,Scientific Calculator,Stationery,33,106,10,129,25,14,In Stock
2024-03-26,P012,Scientific Calculator,Stationery,129,0,8,121,25,14,In Stock
2024-03-27,P012,Scientific Calculator,Stationery,121,0,9,112,25,14,In Stock
2024-03-28,P012,Scientific Calculator,Stationery,112,0,9,103,25,14,In Stock
2024-03-29,P012,Scientific Calculator,Stationery,103,0,13,90,25,14,In Stock
2024-03-30,P012,Scientific Calculator,Stationery,90,0,13,77,25,14,In Stock
2024-03-31,P012,Scientific Calculator,Stationery,77,0,9,68,25,14,In Stock
2024-04-01,P012,Scientific Calculator,Stationery,68,0,10,58,25,14,In Stock
2024-04-02,P012,Scientific Calculator,Stationery,58,0,11,47,25,14,In Stock
2024-04-03,P012,Scientific Calculator,Stationery,47,0,9,38,25,14,In Stock
2024-04-04,P012,Scientific Calculator,Stationery,38,0,11,27,25,14,Reorder Soon
2024-04-05,P012,Scientific Calculator,Stationery,27,109,13,123,25,14,In Stock
2024-04-06,P012,Scientific Calculator,Stationery,123,0,9,114,25,14,In Stock
2024-04-07,P012,Scientific Calculator,Stationery,114,0,8,106,25,14,In Stock
2024-04-08,P012,Scientific Calculator,Stationery,106,0,12,94,25,14,In Stock
2024-04-09,P012,Scientific Calculator,Stationery,94,0,10,84,25,14,In Stock
2024-04-10,P012,Scientific Calculator,Stationery,84,0,11,73,25,14,In Stock
2024-04-11,P012,Scientific Calculator,Stationery,73,0,11,62,25,14,In Stock
2024-04-12,P012,Scientific Calculator,Stationery,62,0,10,52,25,14,In Stock
2024-04-13,P012,Scientific Calculator,Stationery,52,0,9,43,25,14,In Stock
2024-04-14,P012,Scientific Calculator,Stationery,43,0,9,34,25,14,Reorder Soon
2024-04-15,P012,Scientific Calculator,Stationery,34,95,11,118,25,14,In Stock
2024-04-16,P012,Scientific Calculator,Stationery,118,0,9,109,25,14,In Stock
2024-04-17,P012,Scientific Calculator,Stationery,109,0,6,103,25,14,In Stock
2024-04-18,P012,Scientific Calculator,Stationery,103,0,12,91,25,14,In Stock
2024-04-19,P012,Scientific Calculator,Stationery,91,0,7,84,25,14,In Stock
2024-04-20,P012,Scientific Calculator,Stationery,84,0,11,73,25,14,In Stock
2024-04-21,P012,Scientific Calculator,Stationery,73,0,10,63,25,14,In Stock
2024-04-22,P012,Scientific Calculator,Stationery,63,0,7,56,25,14,In Stock
2024-04-23,P012,Scientific Calculator,Stationery,56,0,9,47,25,14,In Stock
2024-04-24,P012,Scientific Calculator,Stationery,47,0,8,39,25,14,In Stock
2024-04-25,P012,Scientific Calculator,Stationery,39,0,7,32,25,14,Reorder Soon
2024-04-26,P012,Scientific Calculator,Stationery,32,97,10,119,25,14,In Stock
2024-04-27,P012,Scientific Calculator,Stationery,119,0,11,108,25,14,In Stock
2024-04-28,P012,Scientific Calculator,Stationery,108,0,9,99,25,14,In Stock
2024-04-29,P012,Scientific Calculator,Stationery,99,0,8,91,25,14,In Stock
2024-04-30,P012,Scientific Calculator,Stationery,91,0,10,81,25,14,In Stock
2024-05-01,P012,Scientific Calculator,Stationery,81,0,5,76,25,14,In Stock
2024-05-02,P012,Scientific Calculator,Stationery,76,0,8,68,25,14,In Stock
2024-05-03,P012,Scientific Calculator,Stationery,68,0,8,60,25,14,In Stock
2024-05-04,P012,Scientific Calculator,Stationery,60,0,9,51,25,14,In Stock
2024-05-05,P012,Scientific Calculator,Stationery,51,0,7,44,25,14,In Stock
2024-05-06,P012,Scientific Calculator,Stationery,44,0,6,38,25,14,In Stock
2024-05-07,P012,Scientific Calculator,Stationery,38,0,7,31,25,14,Reorder Soon
2024-05-08,P012,Scientific Calculator,Stationery,31,108,10,129,25,14,In Stock
2024-05-09,P012,Scientific Calculator,Stationery,129,0,8,121,25,14,In Stock
2024-05-10,P012,Scientific Calculator,Stationery,121,0,7,114,25,14,In Stock
2024-05-11,P012,Scientific Calculator,Stationery,114,0,12,102,25,14,In Stock
2024-05-12,P012,Scientific Calculator,Stationery,102,0,9,93,25,14,In Stock
2024-05-13,P012,Scientific Calculator,Stationery,93,0,9,84,25,14,In Stock
2024-05-14,P012,Scientific Calculator,Stationery,84,0,11,73,25,14,In Stock
2024-05-15,P012,Scientific Calculator,Stationery,73,0,9,64,25,14,In Stock
2024-05-16,P012,Scientific Calculator,Stationery,64,0,10,54,25,14,In Stock
2024-05-17,P012,Scientific Calculator,Stationery,54,0,8,46,25,14,In Stock
2024-05-18,P012,Scientific Calculator,Stationery,46,0,9,37,25,14,Reorder Soon
2024-05-19,P012,Scientific Calculator,Stationery,37,106,12,131,25,14,In Stock
2024-05-20,P012,Scientific Calculator,Stationery,131,0,10,121,25,14,In Stock
2024-05-21,P012,Scientific Calculator,Stationery,121,0,9,112,25,14,In Stock
2024-05-22,P012,Scientific Calculator,Stationery,112,0,9,103,25,14,In Stock
2024-05-23,P012,Scientific Calculator,Stationery,103,0,7,96,25,14,In Stock
2024-05-24,P012,Scientific Calculator,Stationery,96,0,11,85,25,14,In Stock
2024-05-25,P012,Scientific Calculator,Stationery,85,0,9,76,25,14,In Stock
2024-05-26,P012,Scientific Calculator,Stationery,76,0,8,68,25,14,In Stock
2024-05-27,P012,Scientific Calculator,Stationery,68,0,7,61,25,14,In Stock
2024-05-28,P012,Scientific Calculator,Stationery,61,0,9,52,25,14,In Stock
2024-05-29,P012,Scientific Calculator,Stationery,52,0,7,45,25,14,In Stock
2024-05-30,P012,Scientific Calculator,Stationery,45,0,11,34,25,14,Reorder Soon
2024-05-31,P012,Scientific Calculator,Stationery,34,0,8,26,25,14,Reorder Soon
2024-06-01,P012,Scientific Calculator,Stationery,26,107,12,121,25,14,In Stock
2024-06-02,P012,Scientific Calculator,Stationery,121,0,12,109,25,14,In Stock
2024-06-03,P012,Scientific Calculator,Stationery,109,0,11,98,25,14,In Stock
2024-06-04,P012,Scientific Calculator,Stationery,98,0,13,85,25,14,In Stock
2024-06-05,P012,Scientific Calculator,Stationery,85,0,22,63,25,14,In Stock
2024-06-06,P012,Scientific Calculator,Stationery,63,0,12,51,25,14,In Stock
2024-06-07,P012,Scientific Calculator,Stationery,51,0,12,39,25,14,In Stock
2024-06-08,P012,Scientific Calculator,Stationery,39,0,11,28,25,14,Reorder Soon
2024-06-09,P012,Scientific Calculator,Stationery,28,118,12,134,25,14,In Stock
2024-06-10,P012,Scientific Calculator,Stationery,134,0,11,123,25,14,In Stock
2024-06-11,P012,Scientific Calculator,Stationery,123,0,12,111,25,14,In Stock
2024-06-12,P012,Scientific Calculator,Stationery,111,0,10,101,25,14,In Stock
2024-06-13,P012,Scientific Calculator,Stationery,101,0,12,89,25,14,In Stock
2024-06-14,P012,Scientific Calculator,Stationery,89,0,15,74,25,14,In Stock
2024-06-15,P012,Scientific Calculator,Stationery,74,0,13,61,25,14,In Stock
2024-06-16,P012,Scientific Calculator,Stationery,61,0,12,49,25,14,In Stock
2024-06-17,P012,Scientific Calculator,Stationery,49,0,7,42,25,14,In Stock
2024-06-18,P012,Scientific Calculator,Stationery,42,0,12,30,25,14,Reorder Soon
2024-06-19,P012,Scientific Calculator,Stationery,30,99,13,116,25,14,In Stock
2024-06-20,P012,Scientific Calculator,Stationery,116,0,9,107,25,14,In Stock
2024-06-21,P012,Scientific Calculator,Stationery,107,0,13,94,25,14,In Stock
2024-06-22,P012,Scientific Calculator,Stationery,94,0,14,80,25,14,In Stock
2024-06-23,P012,Scientific Calculator,Stationery,80,0,13,67,25,14,In Stock
2024-06-24,P012,Scientific Calculator,Stationery,67,0,10,57,25,14,In Stock
2024-06-25,P012,Scientific Calculator,Stationery,57,0,12,45,25,14,In Stock
2024-06-26,P012,Scientific Calculator,Stationery,45,0,12,33,25,14,Reorder Soon
2024-06-27,P012,Scientific Calculator,Stationery,33,104,10,127,25,14,In Stock
2024-06-28,P012,Scientific Calculator,Stationery,127,0,10,117,25,14,In Stock
2024-06-29,P012,Scientific Calculator,Stationery,117,0,13,104,25,14,In Stock
2024-06-30,P012,Scientific Calculator,Stationery,104,0,11,93,25,14,In Stock
2024-07-01,P012,Scientific Calculator,Stationery,93,0,12,81,25,14,In Stock
2024-07-02,P012,Scientific Calculator,Stationery,81,0,11,70,25,14,In Stock
2024-07-03,P012,Scientific Calculator,Stationery,70,0,10,60,25,14,In Stock
2024-07-04,P012,Scientific Calculator,Stationery,60,0,15,45,25,14,In Stock
2024-07-05,P012,Scientific Calculator,Stationery,45,0,14,31,25,14,Reorder Soon
2024-07-06,P012,Scientific Calculator,Stationery,31,100,12,119,25,14,In Stock
2024-07-07,P012,Scientific Calculator,Stationery,119,0,12,107,25,14,In Stock
2024-07-08,P012,Scientific Calculator,Stationery,107,0,9,98,25,14,In Stock
2024-07-09,P012,Scientific Calculator,Stationery,98,0,11,87,25,14,In Stock
2024-07-10,P012,Scientific Calculator,Stationery,87,0,10,77,25,14,In Stock
2024-07-11,P012,Scientific Calculator,Stationery,77,0,11,66,25,14,In Stock
2024-07-12,P012,Scientific Calculator,Stationery,66,0,10,56,25,14,In Stock
2024-07-13,P012,Scientific Calculator,Stationery,56,0,12,44,25,14,In Stock
2024-07-14,P012,Scientific Calculator,Stationery,44,0,12,32,25,14,Reorder Soon
2024-07-15,P012,Scientific Calculator,Stationery,32,111,10,133,25,14,In Stock
2024-07-16,P012,Scientific Calculator,Stationery,133,0,12,121,25,14,In Stock
2024-07-17,P012,Scientific Calculator,Stationery,121,0,13,108,25,14,In Stock
2024-07-18,P012,Scientific Calculator,Stationery,108,0,12,96,25,14,In Stock
2024-07-19,P012,Scientific Calculator,Stationery,96,0,8,88,25,14,In Stock
2024-07-20,P012,Scientific Calculator,Stationery,88,0,11,77,25,14,In Stock
2024-07-21,P012,Scientific Calculator,Stationery,77,0,11,66,25,14,In Stock
2024-07-22,P012,Scientific Calculator,Stationery,66,0,9,57,25,14,In Stock
2024-07-23,P012,Scientific Calculator,Stationery,57,0,14,43,25,14,In Stock
2024-07-24,P012,Scientific Calculator,Stationery,43,0,11,32,25,14,Reorder Soon
2024-07-25,P012,Scientific Calculator,Stationery,32,108,10,130,25,14,In Stock
2024-07-26,P012,Scientific Calculator,Stationery,130,0,9,121,25,14,In Stock
2024-07-27,P012,Scientific Calculator,Stationery,121,0,14,107,25,14,In Stock
2024-07-28,P012,Scientific Calculator,Stationery,107,0,14,93,25,14,In Stock
2024-07-29,P012,Scientific Calculator,Stationery,93,0,11,82,25,14,In Stock
2024-07-30,P012,Scientific Calculator,Stationery,82,0,13,69,25,14,In Stock
2024-07-31,P012,Scientific Calculator,Stationery,69,0,13,56,25,14,In Stock
2024-08-01,P012,Scientific Calculator,Stationery,56,0,19,37,25,14,Reorder Soon
2024-08-02,P012,Scientific Calculator,Stationery,37,92,13,116,25,14,In Stock
2024-08-03,P012,Scientific Calculator,Stationery,116,0,14,102,25,14,In Stock
2024-08-04,P012,Scientific Calculator,Stationery,102,0,13,89,25,14,In Stock
2024-08-05,P012,Scientific Calculator,Stationery,89,0,15,74,25,14,In Stock
2024-08-06,P012,Scientific Calculator,Stationery,74,0,11,63,25,14,In Stock
2024-08-07,P012,Scientific Calculator,Stationery,63,0,13,50,25,14,In Stock
2024-08-08,P012,Scientific Calculator,Stationery,50,0,10,40,25,14,In Stock
2024-08-09,P012,Scientific Calculator,Stationery,40,98,15,123,25,14,In Stock
2024-08-10,P012,Scientific Calculator,Stationery,123,0,14,109,25,14,In Stock
