date,product_id,product_name,category,opening_stock,stock_received,units_sold,closing_stock,reorder_point,lead_time_days,stock_status,year,month,day,day_of_week,week_of_year,quarter,is_weekend,lag_1,lag_7,lag_14,rolling_7,rolling_30,predicted_demand,lead_time_demand,safety_stock,recommended_stock,reorder_recommendation,reorder_quantity
2025-09-19,P013,Shampoo,Personal Care,344,0,21,323,80,6,In Stock,2025,9,19,4,38,3,0,35.0,32.0,34.0,33.57142857142857,33.166666666666664,32.0,192.0,16.79,208.79,NO REORDER,0.0
2025-09-20,P013,Shampoo,Personal Care,323,0,40,283,80,6,In Stock,2025,9,20,5,38,3,1,21.0,35.0,26.0,32.0,33.166666666666664,33.82,202.92,16.0,218.92,NO REORDER,0.0
2025-09-21,P013,Shampoo,Personal Care,283,0,26,257,80,6,In Stock,2025,9,21,6,38,3,1,40.0,37.0,26.0,32.714285714285715,33.43333333333333,33.33,199.98,16.36,216.34,NO REORDER,0.0
2025-09-22,P013,Shampoo,Personal Care,257,0,32,225,80,6,In Stock,2025,9,22,0,39,3,0,26.0,28.0,37.0,31.142857142857142,33.3,30.76,184.56,15.57,200.13,NO REORDER,0.0
2025-09-23,P013,Shampoo,Personal Care,225,0,34,191,80,6,In Stock,2025,9,23,1,39,3,0,32.0,41.0,37.0,31.714285714285715,33.1,32.02,192.12,15.86,207.98,REORDER,17.0
2025-09-24,P013,Shampoo,Personal Care,191,0,32,159,80,6,In Stock,2025,9,24,2,39,3,0,34.0,27.0,22.0,30.714285714285715,33.2,33.15,198.9,15.36,214.26,REORDER,55.0
2025-09-25,P013,Shampoo,Personal Care,159,0,31,128,80,6,In Stock,2025,9,25,3,39,3,0,32.0,35.0,29.0,31.428571428571427,32.93333333333333,32.34,194.04,15.71,209.75,REORDER,82.0
2025-09-26,P013,Shampoo,Personal Care,128,0,37,91,80,6,Reorder Soon,2025,9,26,4,39,3,0,31.0,21.0,32.0,30.857142857142858,32.7,34.1,204.6,15.43,220.03,REORDER,129.0
2025-09-27,P013,Shampoo,Personal Care,91,341,28,404,80,6,In Stock,2025,9,27,5,39,3,1,37.0,40.0,35.0,33.142857142857146,32.56666666666667,33.72,202.32,16.57,218.89,NO REORDER,0.0
2025-09-28,P013,Shampoo,Personal Care,404,0,36,368,80,6,In Stock,2025,9,28,6,39,3,1,28.0,26.0,37.0,31.428571428571427,32.06666666666667,35.24,211.44,15.71,227.15,NO REORDER,0.0
2025-09-29,P013,Shampoo,Personal Care,368,0,28,340,80,6,In Stock,2025,9,29,0,40,3,0,36.0,32.0,28.0,32.857142857142854,32.1,35.2,211.2,16.43,227.63,NO REORDER,0.0
2025-09-30,P013,Shampoo,Personal Care,340,0,36,304,80,6,In Stock,2025,9,30,1,40,3,0,28.0,34.0,41.0,32.285714285714285,31.9,33.59,201.54,16.14,217.68,NO REORDER,0.0
2025-10-01,P013,Shampoo,Personal Care,304,0,29,275,80,6,In Stock,2025,10,1,2,40,4,0,36.0,32.0,27.0,32.57142857142857,32.06666666666667,33.22,199.32,16.29,215.61,NO REORDER,0.0
2025-10-02,P013,Shampoo,Personal Care,275,0,25,250,80,6,In Stock,2025,10,2,3,40,4,0,29.0,31.0,35.0,32.142857142857146,31.666666666666668,32.56,195.36,16.07,211.43,NO REORDER,0.0
2025-10-03,P013,Shampoo,Personal Care,250,0,29,221,80,6,In Stock,2025,10,3,4,40,4,0,25.0,37.0,21.0,31.285714285714285,31.066666666666663,35.8,214.8,15.64,230.44,REORDER,9.0
2025-10-04,P013,Shampoo,Personal Care,221,0,33,188,80,6,In Stock,2025,10,4,5,40,4,1,29.0,28.0,40.0,30.142857142857142,31.2,35.1,210.6,15.07,225.67,REORDER,38.0
2025-10-05,P013,Shampoo,Personal Care,188,0,48,140,80,6,In Stock,2025,10,5,6,40,4,1,33.0,36.0,26.0,30.857142857142858,31.433333333333334,35.48,212.88,15.43,228.31,REORDER,88.0
2025-10-06,P013,Shampoo,Personal Care,140,0,29,111,80,6,Reorder Soon,2025,10,6,0,41,4,0,48.0,28.0,32.0,32.57142857142857,31.9,34.08,204.48,16.29,220.77,REORDER,110.0
2025-10-07,P013,Shampoo,Personal Care,111,323,32,402,80,6,In Stock,2025,10,7,1,41,4,0,29.0,36.0,34.0,32.714285714285715,32.0,32.85,197.1,16.36,213.46,NO REORDER,0.0
2025-10-08,P013,Shampoo,Personal Care,402,0,24,378,80,6,In Stock,2025,10,8,2,41,4,0,32.0,29.0,32.0,32.142857142857146,32.2,31.73,190.38,16.07,206.45,NO REORDER,0.0
2025-10-09,P013,Shampoo,Personal Care,378,0,29,349,80,6,In Stock,2025,10,9,3,41,4,0,24.0,25.0,31.0,31.428571428571427,31.766666666666666,34.02,204.12,15.71,219.83,NO REORDER,0.0
2025-10-10,P013,Shampoo,Personal Care,349,0,33,316,80,6,In Stock,2025,10,10,4,41,4,0,29.0,29.0,37.0,32.0,31.5,34.46,206.76,16.0,222.76,NO REORDER,0.0
2025-10-11,P013,Shampoo,Personal Care,316,0,34,282,80,6,In Stock,2025,10,11,5,41,4,1,33.0,33.0,28.0,32.57142857142857,31.866666666666667,32.82,196.92,16.29,213.21,NO REORDER,0.0
2025-10-12,P013,Shampoo,Personal Care,282,0,21,261,80,6,In Stock,2025,10,12,6,41,4,1,34.0,48.0,36.0,32.714285714285715,32.03333333333333,31.77,190.62,16.36,206.98,NO REORDER,0.0
2025-10-13,P013,Shampoo,Personal Care,261,0,30,231,80,6,In Stock,2025,10,13,0,42,4,0,21.0,29.0,28.0,28.857142857142858,31.666666666666668,35.72,214.32,14.43,228.75,NO REORDER,0.0
2025-10-14,P013,Shampoo,Personal Care,231,0,32,199,80,6,In Stock,2025,10,14,1,42,4,0,30.0,32.0,36.0,29.0,31.5,35.43,212.58,14.5,227.08,REORDER,28.0
2025-10-15,P013,Shampoo,Personal Care,199,0,32,167,80,6,In Stock,2025,10,15,2,42,4,0,32.0,24.0,29.0,29.0,31.33333333333333,36.65,219.9,14.5,234.4,REORDER,67.0
2025-10-16,P013,Shampoo,Personal Care,167,0,25,142,80,6,In Stock,2025,10,16,3,42,4,0,32.0,29.0,25.0,30.142857142857142,31.466666666666665,36.14,216.84,15.07,231.91,REORDER,90.0
2025-10-17,P013,Shampoo,Personal Care,142,0,35,107,80,6,Reorder Soon,2025,10,17,4,42,4,0,25.0,33.0,29.0,29.571428571428573,30.933333333333334,36.01,216.06,14.79,230.85,REORDER,124.0
2025-10-18,P013,Shampoo,Personal Care,107,337,43,401,80,6,In Stock,2025,10,18,5,42,4,1,35.0,34.0,33.0,29.857142857142858,31.2,35.64,213.84,14.93,228.77,NO REORDER,0.0
2025-10-19,P013,Shampoo,Personal Care,401,0,37,364,80,6,In Stock,2025,10,19,6,42,4,1,43.0,21.0,48.0,31.142857142857142,31.466666666666665,34.49,206.94,15.57,222.51,NO REORDER,0.0
2025-10-20,P013,Shampoo,Personal Care,364,0,31,333,80,6,In Stock,2025,10,20,0,43,4,0,37.0,30.0,29.0,33.42857142857143,32.0,32.8,196.8,16.71,213.51,NO REORDER,0.0
2025-10-21,P013,Shampoo,Personal Care,333,0,39,294,80,6,In Stock,2025,10,21,1,43,4,0,31.0,32.0,32.0,33.57142857142857,31.7,33.22,199.32,16.79,216.11,NO REORDER,0.0
2025-10-22,P013,Shampoo,Personal Care,294,0,28,266,80,6,In Stock,2025,10,22,2,43,4,0,39.0,32.0,24.0,34.57142857142857,32.13333333333333,34.03,204.18,17.29,221.47,NO REORDER,0.0
2025-10-23,P013,Shampoo,Personal Care,266,0,34,232,80,6,In Stock,2025,10,23,3,43,4,0,28.0,25.0,29.0,34.0,32.0,34.55,207.3,17.0,224.3,NO REORDER,0.0
2025-10-24,P013,Shampoo,Personal Care,232,0,31,201,80,6,In Stock,2025,10,24,4,43,4,0,34.0,35.0,33.0,35.285714285714285,32.0,34.22,205.32,17.64,222.96,REORDER,22.0
2025-10-25,P013,Shampoo,Personal Care,201,0,41,160,80,6,In Stock,2025,10,25,5,43,4,1,31.0,43.0,34.0,34.714285714285715,31.966666666666665,34.71,208.26,17.36,225.62,REORDER,66.0
2025-10-26,P013,Shampoo,Personal Care,160,0,28,132,80,6,In Stock,2025,10,26,6,43,4,1,41.0,37.0,21.0,34.42857142857143,32.3,35.98,215.88,17.21,233.09,REORDER,101.0
2025-10-27,P013,Shampoo,Personal Care,132,0,26,106,80,6,Reorder Soon,2025,10,27,0,44,4,0,28.0,31.0,30.0,33.142857142857146,32.0,32.48,194.88,16.57,211.45,REORDER,105.0
2025-10-28,P013,Shampoo,Personal Care,106,328,37,397,80,6,In Stock,2025,10,28,1,44,4,0,26.0,39.0,32.0,32.42857142857143,31.933333333333334,34.26,205.56,16.21,221.77,NO REORDER,0.0
2025-10-29,P013,Shampoo,Personal Care,397,0,43,354,80,6,In Stock,2025,10,29,2,44,4,0,37.0,28.0,32.0,32.142857142857146,31.966666666666665,36.18,217.08,16.07,233.15,NO REORDER,0.0
2025-10-30,P013,Shampoo,Personal Care,354,0,48,306,80,6,In Stock,2025,10,30,3,44,4,0,43.0,34.0,25.0,34.285714285714285,32.46666666666667,34.31,205.86,17.14,223.0,NO REORDER,0.0
2025-10-31,P013,Shampoo,Personal Care,306,0,47,259,80,6,In Stock,2025,10,31,4,44,4,0,48.0,31.0,35.0,36.285714285714285,32.86666666666667,35.15,210.9,18.14,229.04,NO REORDER,0.0
2025-11-01,P013,Shampoo,Personal Care,259,0,31,228,80,6,In Stock,2025,11,1,5,44,4,1,47.0,41.0,43.0,38.57142857142857,33.46666666666667,33.22,199.32,19.29,218.61,NO REORDER,0.0
2025-11-02,P013,Shampoo,Personal Care,228,0,33,195,80,6,In Stock,2025,11,2,6,44,4,1,31.0,28.0,37.0,37.142857142857146,33.666666666666664,35.33,211.98,18.57,230.55,REORDER,36.0
2025-11-03,P013,Shampoo,Personal Care,195,0,29,166,80,6,In Stock,2025,11,3,0,45,4,0,33.0,26.0,31.0,37.85714285714285,33.8,31.78,190.68,18.93,209.61,REORDER,44.0
2025-11-04,P013,Shampoo,Personal Care,166,0,42,124,80,6,In Stock,2025,11,4,1,45,4,0,29.0,37.0,39.0,38.285714285714285,33.666666666666664,32.82,196.92,19.14,216.06,REORDER,92.0
2025-11-05,P013,Shampoo,Personal Care,124,0,33,91,80,6,Reorder Soon,2025,11,5,2,45,4,0,42.0,43.0,28.0,39.0,33.46666666666667,33.1,198.6,19.5,218.1,REORDER,127.0
2025-11-06,P013,Shampoo,Personal Care,91,335,23,403,80,6,In Stock,2025,11,6,3,45,4,0,33.0,48.0,34.0,37.57142857142857,33.6,33.94,203.64,18.79,222.43,NO REORDER,0.0
2025-11-07,P013,Shampoo,Personal Care,403,0,29,374,80,6,In Stock,2025,11,7,4,45,4,0,23.0,47.0,31.0,34.0,33.3,32.16,192.96,17.0,209.96,NO REORDER,0.0
2025-11-08,P013,Shampoo,Personal Care,374,0,37,337,80,6,In Stock,2025,11,8,5,45,4,1,29.0,31.0,41.0,31.428571428571427,33.46666666666667,31.38,188.28,15.71,203.99,NO REORDER,0.0
2025-11-09,P013,Shampoo,Personal Care,337,0,38,299,80,6,In Stock,2025,11,9,6,45,4,1,37.0,33.0,28.0,32.285714285714285,33.733333333333334,33.49,200.94,16.14,217.08,NO REORDER,0.0
2025-11-10,P013,Shampoo,Personal Care,299,0,33,266,80,6,In Stock,2025,11,10,0,46,4,0,38.0,29.0,26.0,33.0,33.9,32.94,197.64,16.5,214.14,NO REORDER,0.0
2025-11-11,P013,Shampoo,Personal Care,266,0,34,232,80,6,In Stock,2025,11,11,1,46,4,0,33.0,42.0,37.0,33.57142857142857,33.86666666666667,31.6,189.6,16.79,206.39,NO REORDER,0.0
2025-11-12,P013,Shampoo,Personal Care,232,0,30,202,80,6,In Stock,2025,11,12,2,46,4,0,34.0,33.0,43.0,32.42857142857143,34.3,30.96,185.76,16.21,201.97,NO REORDER,0.0
2025-11-13,P013,Shampoo,Personal Care,202,0,32,170,80,6,In Stock,2025,11,13,3,46,4,0,30.0,23.0,48.0,32.0,34.3,33.55,201.3,16.0,217.3,REORDER,47.0
2025-11-14,P013,Shampoo,Personal Care,170,0,34,136,80,6,In Stock,2025,11,14,4,46,4,0,32.0,29.0,47.0,33.285714285714285,34.3,31.98,191.88,16.64,208.52,REORDER,73.0
2025-11-15,P013,Shampoo,Personal Care,136,0,39,97,80,6,Reorder Soon,2025,11,15,5,46,4,1,34.0,37.0,31.0,34.0,34.36666666666667,32.84,197.04,17.0,214.04,REORDER,117.0
2025-11-16,P013,Shampoo,Personal Care,97,317,24,390,80,6,In Stock,2025,11,16,6,46,4,1,39.0,38.0,33.0,34.285714285714285,34.833333333333336,35.64,213.84,17.14,230.98,NO REORDER,0.0
2025-11-17,P013,Shampoo,Personal Care,390,0,46,344,80,6,In Stock,2025,11,17,0,47,4,0,24.0,33.0,29.0,32.285714285714285,34.46666666666667,32.88,197.28,16.14,213.42,NO REORDER,0.0
2025-11-18,P013,Shampoo,Personal Care,344,0,32,312,80,6,In Stock,2025,11,18,1,47,4,0,46.0,34.0,42.0,34.142857142857146,34.56666666666667,32.76,196.56,17.07,213.63,NO REORDER,0.0
2025-11-19,P013,Shampoo,Personal Care,312,0,31,281,80,6,In Stock,2025,11,19,2,47,4,0,32.0,30.0,33.0,33.857142857142854,34.4,33.65,201.9,16.93,218.83,NO REORDER,0.0
2025-11-20,P013,Shampoo,Personal Care,281,0,27,254,80,6,In Stock,2025,11,20,3,47,4,0,31.0,32.0,23.0,34.0,34.4,33.32,199.92,17.0,216.92,NO REORDER,0.0
2025-11-21,P013,Shampoo,Personal Care,254,0,28,226,80,6,In Stock,2025,11,21,4,47,4,0,27.0,34.0,29.0,33.285714285714285,34.0,33.39,200.34,16.64,216.98,NO REORDER,0.0
2025-11-22,P013,Shampoo,Personal Care,226,0,46,180,80,6,In Stock,2025,11,22,5,47,4,1,28.0,39.0,37.0,32.42857142857143,34.0,36.4,218.4,16.21,234.61,REORDER,55.0
2025-11-23,P013,Shampoo,Personal Care,180,0,34,146,80,6,In Stock,2025,11,23,6,47,4,1,46.0,24.0,38.0,33.42857142857143,34.4,37.2,223.2,16.71,239.91,REORDER,94.0
2025-11-24,P013,Shampoo,Personal Care,146,0,34,112,80,6,Reorder Soon,2025,11,24,0,48,4,0,34.0,46.0,33.0,34.857142857142854,34.5,32.74,196.44,17.43,213.87,REORDER,102.0
2025-11-25,P013,Shampoo,Personal Care,112,322,43,391,80,6,In Stock,2025,11,25,1,48,4,0,34.0,32.0,34.0,33.142857142857146,34.266666666666666,34.06,204.36,16.57,220.93,NO REORDER,0.0
2025-11-26,P013,Shampoo,Personal Care,391,0,25,366,80,6,In Stock,2025,11,26,2,48,4,0,43.0,31.0,30.0,34.714285714285715,34.766666666666666,34.2,205.2,17.36,222.56,NO REORDER,0.0
2025-11-27,P013,Shampoo,Personal Care,366,0,43,323,80,6,In Stock,2025,11,27,3,48,4,0,25.0,27.0,32.0,33.857142857142854,34.733333333333334,36.01,216.06,16.93,232.99,NO REORDER,0.0
2025-11-28,P013,Shampoo,Personal Care,323,0,34,289,80,6,In Stock,2025,11,28,4,48,4,0,43.0,28.0,34.0,36.142857142857146,34.93333333333333,34.9,209.4,18.07,227.47,NO REORDER,0.0
2025-11-29,P013,Shampoo,Personal Care,289,0,35,254,80,6,In Stock,2025,11,29,5,48,4,1,34.0,46.0,39.0,37.0,34.63333333333333,34.68,208.08,18.5,226.58,NO REORDER,0.0
2025-11-30,P013,Shampoo,Personal Care,254,0,22,232,80,6,In Stock,2025,11,30,6,48,4,1,35.0,34.0,24.0,35.42857142857143,34.2,39.06,234.36,17.71,252.07,REORDER,20.0
2025-12-01,P013,Shampoo,Personal Care,232,0,34,198,80,6,In Stock,2025,12,1,0,49,4,0,22.0,34.0,46.0,33.714285714285715,33.36666666666667,31.58,189.48,16.86,206.34,REORDER,8.0
2025-12-02,P013,Shampoo,Personal Care,198,0,33,165,80,6,In Stock,2025,12,2,1,49,4,0,34.0,43.0,32.0,33.714285714285715,33.46666666666667,31.95,191.7,16.86,208.56,REORDER,44.0
2025-12-03,P013,Shampoo,Personal Care,165,0,37,128,80,6,In Stock,2025,12,3,2,49,4,0,33.0,25.0,31.0,32.285714285714285,33.46666666666667,34.46,206.76,16.14,222.9,REORDER,95.0
2025-12-04,P013,Shampoo,Personal Care,128,0,33,95,80,6,Reorder Soon,2025,12,4,3,49,4,0,37.0,43.0,27.0,34.0,33.733333333333334,33.62,201.72,17.0,218.72,REORDER,124.0
2025-12-05,P013,Shampoo,Personal Care,95,341,30,406,80,6,In Stock,2025,12,5,4,49,4,0,33.0,34.0,28.0,32.57142857142857,33.43333333333333,33.1,198.6,16.29,214.89,NO REORDER,0.0
2025-12-06,P013,Shampoo,Personal Care,406,0,30,376,80,6,In Stock,2025,12,6,5,49,4,1,30.0,35.0,46.0,32.0,33.333333333333336,32.39,194.34,16.0,210.34,NO REORDER,0.0
2025-12-07,P013,Shampoo,Personal Care,376,0,25,351,80,6,In Stock,2025,12,7,6,49,4,1,30.0,22.0,34.0,31.285714285714285,33.56666666666667,33.9,203.4,15.64,219.04,NO REORDER,0.0
2025-12-08,P013,Shampoo,Personal Care,351,0,32,319,80,6,In Stock,2025,12,8,0,50,4,0,25.0,34.0,34.0,31.714285714285715,33.43333333333333,29.69,178.14,15.86,194.0,NO REORDER,0.0
2025-12-09,P013,Shampoo,Personal Care,319,0,28,291,80,6,In Stock,2025,12,9,1,50,4,0,32.0,33.0,43.0,31.428571428571427,33.266666666666666,30.6,183.6,15.71,199.31,NO REORDER,0.0
2025-12-10,P013,Shampoo,Personal Care,291,0,38,253,80,6,In Stock,2025,12,10,2,50,4,0,28.0,37.0,25.0,30.714285714285715,32.93333333333333,32.22,193.32,15.36,208.68,NO REORDER,0.0
2025-12-11,P013,Shampoo,Personal Care,253,0,32,221,80,6,In Stock,2025,12,11,3,50,4,0,38.0,33.0,43.0,30.857142857142858,33.1,32.84,197.04,15.43,212.47,NO REORDER,0.0
2025-12-12,P013,Shampoo,Personal Care,221,0,26,195,80,6,In Stock,2025,12,12,4,50,4,0,32.0,30.0,34.0,30.714285714285715,33.03333333333333,31.89,191.34,15.36,206.7,REORDER,12.0
2025-12-13,P013,Shampoo,Personal Care,195,0,23,172,80,6,In Stock,2025,12,13,5,50,4,1,26.0,30.0,35.0,30.142857142857142,32.9,32.56,195.36,15.07,210.43,REORDER,38.0
2025-12-14,P013,Shampoo,Personal Care,172,0,25,147,80,6,In Stock,2025,12,14,6,50,4,1,23.0,25.0,22.0,29.142857142857142,32.6,34.48,206.88,14.57,221.45,REORDER,74.0
2025-12-15,P013,Shampoo,Personal Care,147,0,34,113,80,6,Reorder Soon,2025,12,15,0,51,4,0,25.0,32.0,34.0,29.142857142857142,32.3,32.86,197.16,14.57,211.73,REORDER,99.0
2025-12-16,P013,Shampoo,Personal Care,113,319,39,393,80,6,In Stock,2025,12,16,1,51,4,0,34.0,28.0,33.0,29.428571428571427,32.13333333333333,32.73,196.38,14.71,211.09,NO REORDER,0.0
2025-12-17,P013,Shampoo,Personal Care,393,0,35,358,80,6,In Stock,2025,12,17,2,51,4,0,39.0,38.0,37.0,31.0,32.63333333333333,31.68,190.08,15.5,205.58,NO REORDER,0.0
2025-12-18,P013,Shampoo,Personal Care,358,0,31,327,80,6,In Stock,2025,12,18,3,51,4,0,35.0,32.0,33.0,30.571428571428573,32.266666666666666,32.16,192.96,15.29,208.25,NO REORDER,0.0
2025-12-19,P013,Shampoo,Personal Care,327,0,43,284,80,6,In Stock,2025,12,19,4,51,4,0,31.0,26.0,30.0,30.428571428571427,32.233333333333334,32.66,195.96,15.21,211.17,NO REORDER,0.0
2025-12-20,P013,Shampoo,Personal Care,284,0,38,246,80,6,In Stock,2025,12,20,5,51,4,1,43.0,23.0,30.0,32.857142857142854,32.63333333333333,34.81,208.86,16.43,225.29,NO REORDER,0.0
2025-12-21,P013,Shampoo,Personal Care,246,0,51,195,80,6,In Stock,2025,12,21,6,51,4,1,38.0,25.0,25.0,35.0,33.0,36.85,221.1,17.5,238.6,REORDER,44.0
2025-12-22,P013,Shampoo,Personal Care,195,0,30,165,80,6,In Stock,2025,12,22,0,52,4,0,51.0,34.0,32.0,38.71428571428572,33.766666666666666,32.08,192.48,19.36,211.84,REORDER,47.0
2025-12-23,P013,Shampoo,Personal Care,165,0,40,125,80,6,In Stock,2025,12,23,1,52,4,0,30.0,39.0,28.0,38.142857142857146,33.233333333333334,32.54,195.24,19.07,214.31,REORDER,89.0
2025-12-24,P013,Shampoo,Personal Care,125,0,31,94,80,6,Reorder Soon,2025,12,24,2,52,4,0,40.0,35.0,38.0,38.285714285714285,33.43333333333333,31.24,187.44,19.14,206.58,REORDER,113.0
2025-12-25,P013,Shampoo,Personal Care,94,347,36,405,80,6,In Stock,2025,12,25,3,52,4,0,31.0,31.0,32.0,37.71428571428572,33.333333333333336,32.19,193.14,18.86,212.0,NO REORDER,0.0
2025-12-26,P013,Shampoo,Personal Care,405,0,32,373,80,6,In Stock,2025,12,26,4,52,4,0,36.0,43.0,26.0,38.42857142857143,33.1,32.91,197.46,19.21,216.67,NO REORDER,0.0
2025-12-27,P013,Shampoo,Personal Care,373,0,35,338,80,6,In Stock,2025,12,27,5,52,4,1,32.0,38.0,23.0,36.85714285714285,33.333333333333336,32.43,194.58,18.43,213.01,NO REORDER,0.0
2025-12-28,P013,Shampoo,Personal Care,338,0,39,299,80,6,In Stock,2025,12,28,6,52,4,1,35.0,51.0,25.0,36.42857142857143,33.06666666666667,35.06,210.36,18.21,228.57,NO REORDER,0.0
2025-12-29,P013,Shampoo,Personal Care,299,0,28,271,80,6,In Stock,2025,12,29,0,1,4,0,39.0,30.0,34.0,34.714285714285715,33.233333333333334,33.19,199.14,17.36,216.5,NO REORDER,0.0
2025-12-30,P013,Shampoo,Personal Care,271,0,29,242,80,6,In Stock,2025,12,30,1,1,4,0,28.0,40.0,39.0,34.42857142857143,33.0,34.68,208.08,17.21,225.29,NO REORDER,0.0
2025-12-31,P013,Shampoo,Personal Care,242,0,29,213,80,6,In Stock,2025,12,31,2,1,4,0,29.0,31.0,35.0,32.857142857142854,33.233333333333334,34.44,206.64,16.43,223.07,REORDER,10.0
2025-08-13,P014,Face Wash,Personal Care,188,0,40,148,75,6,In Stock,2025,8,13,2,33,3,0,42.0,35.0,32.0,40.57142857142857,37.6,37.88,227.28,20.29,247.57,REORDER,100.0
2025-08-14,P014,Face Wash,Personal Care,148,0,36,112,75,6,Reorder Soon,2025,8,14,3,33,3,0,40.0,50.0,31.0,41.285714285714285,37.63333333333333,37.21,223.26,20.64,243.9,REORDER,132.0
2025-08-15,P014,Face Wash,Personal Care,112,231,37,306,75,6,In Stock,2025,8,15,4,33,3,0,36.0,41.0,46.0,39.285714285714285,37.766666666666666,36.62,219.72,19.64,239.36,NO REORDER,0.0
2025-08-16,P014,Face Wash,Personal Care,306,0,37,269,75,6,In Stock,2025,8,16,5,33,3,1,37.0,41.0,39.0,38.71428571428572,38.1,34.8,208.8,19.36,228.16,NO REORDER,0.0
2025-08-17,P014,Face Wash,Personal Care,269,0,35,234,75,6,In Stock,2025,8,17,6,33,3,1,37.0,30.0,45.0,38.142857142857146,38.13333333333333,36.52,219.12,19.07,238.19,REORDER,4.0
2025-08-18,P014,Face Wash,Personal Care,234,0,37,197,75,6,In Stock,2025,8,18,0,34,3,0,35.0,45.0,33.0,38.85714285714285,38.36666666666667,34.18,205.08,19.43,224.51,REORDER,28.0
2025-08-19,P014,Face Wash,Personal Care,197,0,33,164,75,6,In Stock,2025,8,19,1,34,3,0,37.0,42.0,27.0,37.71428571428572,38.0,31.32,187.92,18.86,206.78,REORDER,43.0
2025-08-20,P014,Face Wash,Personal Care,164,0,33,131,75,6,In Stock,2025,8,20,2,34,3,0,33.0,40.0,35.0,36.42857142857143,37.86666666666667,32.72,196.32,18.21,214.53,REORDER,84.0
2025-08-21,P014,Face Wash,Personal Care,131,0,41,90,75,6,Reorder Soon,2025,8,21,3,34,3,0,33.0,36.0,50.0,35.42857142857143,37.6,35.41,212.46,17.71,230.17,REORDER,140.0
2025-08-22,P014,Face Wash,Personal Care,90,252,39,303,75,6,In Stock,2025,8,22,4,34,3,0,41.0,37.0,41.0,36.142857142857146,38.0,36.33,217.98,18.07,236.05,NO REORDER,0.0
2025-08-23,P014,Face Wash,Personal Care,303,0,37,266,75,6,In Stock,2025,8,23,5,34,3,1,39.0,37.0,41.0,36.42857142857143,38.0,34.42,206.52,18.21,224.73,NO REORDER,0.0
2025-08-24,P014,Face Wash,Personal Care,266,0,36,230,75,6,In Stock,2025,8,24,6,34,3,1,37.0,35.0,30.0,36.42857142857143,37.63333333333333,36.17,217.02,18.21,235.23,REORDER,5.0
2025-08-25,P014,Face Wash,Personal Care,230,0,41,189,75,6,In Stock,2025,8,25,0,35,3,0,36.0,37.0,45.0,36.57142857142857,37.53333333333333,33.88,203.28,18.29,221.57,REORDER,33.0
2025-08-26,P014,Face Wash,Personal Care,189,0,43,146,75,6,In Stock,2025,8,26,1,35,3,0,41.0,33.0,42.0,37.142857142857146,37.46666666666667,34.84,209.04,18.57,227.61,REORDER,82.0
2025-08-27,P014,Face Wash,Personal Care,146,0,34,112,75,6,Reorder Soon,2025,8,27,2,35,3,0,43.0,33.0,40.0,38.57142857142857,37.56666666666667,36.3,217.8,19.29,237.09,REORDER,125.0
2025-08-28,P014,Face Wash,Personal Care,112,232,41,303,75,6,In Stock,2025,8,28,3,35,3,0,34.0,41.0,36.0,38.71428571428572,37.56666666666667,34.71,208.26,19.36,227.62,NO REORDER,0.0
2025-08-29,P014,Face Wash,Personal Care,303,0,38,265,75,6,In Stock,2025,8,29,4,35,3,0,41.0,39.0,37.0,38.71428571428572,37.9,32.44,194.64,19.36,214.0,NO REORDER,0.0
2025-08-30,P014,Face Wash,Personal Care,265,0,25,240,75,6,In Stock,2025,8,30,5,35,3,1,38.0,37.0,37.0,38.57142857142857,38.1,34.38,206.28,19.29,225.57,NO REORDER,0.0
2025-08-31,P014,Face Wash,Personal Care,240,0,30,210,75,6,In Stock,2025,8,31,6,35,3,1,25.0,36.0,35.0,36.85714285714285,37.9,36.9,221.4,18.43,239.83,REORDER,30.0
2025-09-01,P014,Face Wash,Personal Care,210,0,27,183,75,6,In Stock,2025,9,1,0,36,3,0,30.0,41.0,37.0,36.0,37.36666666666667,36.54,219.24,18.0,237.24,REORDER,54.0
2025-09-02,P014,Face Wash,Personal Care,183,0,33,150,75,6,In Stock,2025,9,2,1,36,3,0,27.0,43.0,33.0,34.0,36.96666666666667,37.14,222.84,17.0,239.84,REORDER,90.0
2025-09-03,P014,Face Wash,Personal Care,150,0,33,117,75,6,In Stock,2025,9,3,2,36,3,0,33.0,34.0,33.0,32.57142857142857,36.56666666666667,38.26,229.56,16.29,245.85,REORDER,129.0
2025-09-04,P014,Face Wash,Personal Care,117,0,38,79,75,6,Reorder Soon,2025,9,4,3,36,3,0,33.0,41.0,41.0,32.42857142857143,36.56666666666667,34.78,208.68,16.21,224.89,REORDER,146.0
2025-09-05,P014,Face Wash,Personal Care,79,269,40,308,75,6,In Stock,2025,9,5,4,36,3,0,38.0,38.0,39.0,32.0,36.93333333333333,37.25,223.5,16.0,239.5,NO REORDER,0.0
2025-09-06,P014,Face Wash,Personal Care,308,0,39,269,75,6,In Stock,2025,9,6,5,36,3,1,40.0,25.0,37.0,32.285714285714285,37.1,35.68,214.08,16.14,230.22,NO REORDER,0.0
2025-09-07,P014,Face Wash,Personal Care,269,0,36,233,75,6,In Stock,2025,9,7,6,36,3,1,39.0,30.0,36.0,34.285714285714285,36.73333333333333,35.82,214.92,17.14,232.06,NO REORDER,0.0
